time,current,power,marker
 0.1398,351.0,1593.7155,marker1
 0.1400,351.5,1595.9857,marker1
 0.1402,351.5,1596.3373,marker1
 0.1404,351.0,1593.7155,marker1
 0.1406,351.5,1595.9857,marker1
 0.1408,351.0,1593.7155,marker1
 0.1410,352.0,1597.9040,marker1
 0.1412,351.5,1595.9857,marker1
 0.1414,351.0,1593.7155,marker1
 0.1416,351.5,1595.9857,marker1
 0.1418,351.5,1595.9857,marker1
 0.1420,351.0,1593.7155,marker1
 0.1422,351.5,1595.9857,marker1
 0.1424,351.0,1593.7155,marker1
 0.1426,351.0,1593.7155,marker1
 0.1428,351.0,1594.0665,marker1
 0.1430,351.0,1593.7155,marker1
 0.1432,351.5,1595.9857,marker1
 0.1434,351.0,1593.7155,marker1
 0.1436,351.5,1595.6343,marker1
 0.1438,358.0,1625.4990,marker1
 0.1440,351.5,1595.9857,marker1
 0.1442,358.5,1628.1278,marker1
 0.1444,345.0,1566.4725,marker1
 0.1446,351.5,1595.9857,marker1
 0.1448,352.0,1598.2560,marker1
 0.1450,352.0,1598.2560,marker1
 0.1452,352.5,1600.5262,marker1
 0.1454,352.0,1598.2560,marker1
 0.1456,352.0,1598.6080,marker1
 0.1458,352.0,1598.2560,marker1
 0.1460,351.5,1596.3373,marker1
 0.1462,351.5,1595.9857,marker1
 0.1464,351.0,1593.7155,marker1
 0.1466,351.5,1595.9857,marker1
 0.1468,351.5,1595.9857,marker1
 0.1470,351.0,1593.7155,marker1
 0.1472,351.5,1595.9857,marker1
 0.1474,351.0,1593.7155,marker1
 0.1476,352.0,1598.2560,marker1
 0.1478,351.0,1594.0665,marker1
 0.1480,351.5,1595.9857,marker1
 0.1482,351.5,1596.3373,marker1
 0.1484,351.5,1595.9857,marker1
 0.1486,351.5,1595.9857,marker1
 0.1488,351.5,1596.3373,marker1
 0.1490,351.5,1595.9857,marker1
 0.1492,351.5,1596.3373,marker1
 0.1494,351.5,1595.9857,marker1
 0.1496,352.0,1598.2560,marker1
 0.1498,351.0,1593.7155,marker1
 0.1500,351.5,1596.3373,marker1
 0.1502,352.0,1598.2560,marker1
 0.1504,351.0,1593.7155,marker1
 0.1506,351.5,1595.9857,marker1
 0.1508,351.0,1594.0665,marker1
 0.1510,351.5,1595.9857,marker1
 0.1512,351.5,1595.9857,marker1
 0.1514,351.5,1595.9857,marker1
 0.1516,351.5,1595.9857,marker1
 0.1518,356.5,1618.6882,marker1
 0.1520,351.5,1595.9857,marker1
 0.1522,351.5,1595.9857,marker1
 0.1524,351.5,1595.9857,marker1
 0.1526,351.0,1593.7155,marker1
 0.1528,351.5,1595.9857,marker1
 0.1530,351.0,1593.7155,marker1
 0.1532,351.5,1595.9857,marker1
 0.1534,351.0,1593.7155,marker1
 0.1536,351.5,1596.3373,marker1
 0.1538,351.0,1593.7155,marker1
 0.1540,351.0,1593.7155,marker1
 0.1542,351.5,1595.9857,marker1
 0.1544,352.0,1598.2560,marker1
 0.1546,351.5,1595.9857,marker1
 0.1548,351.0,1593.7155,marker1
 0.1550,351.0,1593.7155,marker1
 0.1552,351.5,1595.9857,marker1
 0.1554,351.0,1593.7155,marker1
 0.1556,351.5,1595.9857,marker1
 0.1558,352.0,1598.2560,marker1
 0.1560,351.0,1593.7155,marker1
 0.1562,351.0,1593.7155,marker1
 0.1564,351.5,1596.3373,marker1
 0.1566,351.5,1595.9857,marker1
 0.1568,351.5,1596.3373,marker1
 0.1570,351.5,1595.9857,marker1
 0.1572,351.5,1595.9857,marker1
 0.1574,351.0,1593.7155,marker1
 0.1576,351.5,1595.9857,marker1
 0.1578,352.0,1598.2560,marker1
 0.1580,351.5,1596.3373,marker1
 0.1582,351.5,1595.9857,marker1
 0.1584,351.0,1593.7155,marker1
 0.1586,351.5,1596.3373,marker1
 0.1588,351.0,1593.7155,marker1
 0.1590,351.0,1593.7155,marker1
 0.1592,351.5,1596.3373,marker1
 0.1594,351.0,1593.7155,marker1
 0.1596,352.5,1600.5262,marker1
 0.1598,364.0,1652.3780,marker1
 0.1600,351.5,1595.9857,marker1
 0.1602,351.5,1595.9857,marker1
 0.1604,351.0,1593.7155,marker1
 0.1606,351.5,1595.9857,marker1
 0.1608,351.0,1593.7155,marker1
 0.1610,351.0,1593.7155,marker1
 0.1612,351.5,1595.9857,marker1
 0.1614,351.0,1593.7155,marker1
 0.1616,352.0,1598.6080,marker1
 0.1618,351.5,1595.9857,marker1
 0.1620,351.5,1595.9857,marker1
 0.1622,358.5,1627.7692,marker1
 0.1624,345.0,1566.4725,marker1
 0.1626,351.5,1595.9857,marker1
 0.1628,351.0,1593.7155,marker1
 0.1630,351.5,1596.3373,marker1
 0.1632,351.5,1595.9857,marker1
 0.1634,351.0,1593.7155,marker1
 0.1636,351.5,1596.3373,marker1
 0.1638,351.0,1594.0665,marker1
 0.1640,351.5,1595.9857,marker1
 0.1642,351.0,1593.7155,marker1
 0.1644,352.0,1598.2560,marker1
 0.1646,351.0,1593.7155,marker1
 0.1648,351.5,1595.9857,marker1
 0.1650,351.5,1595.9857,marker1
 0.1652,351.5,1596.3373,marker1
 0.1654,351.0,1593.7155,marker1
 0.1656,351.5,1595.9857,marker1
 0.1658,352.0,1598.2560,marker1
 0.1660,351.5,1596.3373,marker1
 0.1662,351.5,1595.9857,marker1
 0.1664,351.5,1596.3373,marker1
 0.1666,351.5,1595.9857,marker1
 0.1668,351.0,1594.0665,marker1
 0.1670,351.0,1593.7155,marker1
 0.1672,351.5,1595.9857,marker1
 0.1674,351.0,1594.0665,marker1
 0.1676,351.5,1595.9857,marker1
 0.1678,356.5,1619.0448,marker1
 0.1680,352.0,1598.2560,marker1
 0.1682,351.5,1596.3373,marker1
 0.1684,351.0,1593.7155,marker1
 0.1686,352.0,1598.2560,marker1
 0.1688,351.0,1593.7155,marker1
 0.1690,351.5,1595.9857,marker1
 0.1692,351.0,1593.7155,marker1
 0.1694,351.5,1596.3373,marker1
 0.1696,351.5,1595.9857,marker1
 0.1698,351.5,1595.9857,marker1
 0.1700,351.0,1593.7155,marker1
 0.1702,351.5,1595.9857,marker1
 0.1704,351.0,1594.0665,marker1
 0.1706,351.5,1596.3373,marker1
 0.1708,351.0,1593.7155,marker1
 0.1710,351.5,1595.9857,marker1
 0.1712,352.0,1598.2560,marker1
 0.1714,350.5,1591.7957,marker1
 0.1716,351.5,1595.9857,marker1
 0.1718,351.5,1595.9857,marker1
 0.1720,351.5,1596.3373,marker1
 0.1722,351.5,1595.9857,marker1
 0.1724,351.0,1593.7155,marker1
 0.1726,351.5,1595.9857,marker1
 0.1728,350.5,1591.4452,marker1
 0.1730,351.5,1595.9857,marker1
 0.1732,351.5,1596.3373,marker1
 0.1734,351.5,1595.9857,marker1
 0.1736,351.5,1595.9857,marker1
 0.1738,351.0,1593.7155,marker1
 0.1740,351.5,1596.3373,marker1
 0.1742,351.5,1595.9857,marker1
 0.1744,353.0,1602.7965,marker1
 0.1746,351.5,1596.3373,marker1
 0.1748,351.0,1593.7155,marker1
 0.1750,351.0,1593.7155,marker1
 0.1752,351.0,1593.7155,marker1
 0.1754,351.0,1593.7155,marker1
 0.1756,351.5,1595.9857,marker1
 0.1758,357.5,1623.5863,marker1
 0.1760,351.5,1595.9857,marker1
 0.1762,351.5,1595.9857,marker1
 0.1764,351.0,1594.0665,marker1
 0.1766,351.5,1595.9857,marker1
 0.1768,351.0,1593.7155,marker1
 0.1770,351.5,1595.9857,marker1
 0.1772,352.0,1598.2560,marker1
 0.1774,350.5,1591.7957,marker1
 0.1776,351.5,1596.3373,marker1
 0.1778,351.0,1593.7155,marker1
 0.1780,351.5,1595.9857,marker1
 0.1782,352.0,1598.2560,marker1
 0.1784,352.0,1598.2560,marker1
 0.1786,352.0,1598.2560,marker1
 0.1788,352.0,1598.2560,marker1
 0.1790,351.5,1595.9857,marker1
 0.1792,352.0,1598.2560,marker1
 0.1794,351.0,1594.0665,marker1
 0.1796,351.5,1595.9857,marker1
 0.1798,351.0,1594.0665,marker1
 0.1800,351.5,1596.3373,marker1
 0.1802,358.0,1625.4990,marker1
 0.1804,344.5,1564.5467,marker1
 0.1806,351.5,1595.9857,marker1
 0.1808,351.5,1595.9857,marker1
 0.1810,351.5,1595.9857,marker1
 0.1812,351.0,1593.7155,marker1
 0.1814,351.5,1596.3373,marker1
 0.1816,351.5,1596.3373,marker1
 0.1818,351.5,1595.9857,marker1
 0.1820,351.5,1595.9857,marker1
 0.1822,351.5,1595.9857,marker1
 0.1824,351.5,1595.9857,marker1
 0.1826,351.5,1595.9857,marker1
 0.1828,351.0,1593.7155,marker1
 0.1830,351.5,1595.9857,marker1
 0.1832,352.0,1598.2560,marker1
 0.1834,350.5,1591.4452,marker1
 0.1836,351.5,1595.6343,marker1
 0.1838,357.5,1623.2287,marker1
 0.1840,352.0,1598.6080,marker1
 0.1842,351.5,1595.9857,marker1
 0.1844,352.0,1598.2560,marker1
 0.1846,351.5,1595.9857,marker1
 0.1848,351.5,1595.9857,marker1
 0.1850,351.5,1595.6343,marker1
 0.1852,351.5,1596.3373,marker1
 0.1854,351.5,1596.3373,marker1
 0.1856,351.0,1593.7155,marker1
 0.1858,352.5,1600.5262,marker1
 0.1860,351.5,1595.9857,marker1
 0.1862,351.5,1596.3373,marker1
 0.1864,351.0,1594.0665,marker1
 0.1866,351.5,1595.9857,marker1
 0.1868,351.0,1593.7155,marker1
 0.1870,351.5,1595.9857,marker1
 0.1872,351.5,1595.9857,marker1
 0.1874,351.0,1593.7155,marker1
 0.1876,351.5,1595.9857,marker1
 0.1878,351.0,1593.7155,marker1
 0.1880,351.5,1596.3373,marker1
 0.1882,351.5,1595.9857,marker1
 0.1884,351.5,1596.3373,marker1
 0.1886,351.5,1596.3373,marker1
 0.1888,351.0,1594.0665,marker1
 0.1890,351.5,1595.9857,marker1
 0.1892,351.0,1594.0665,marker1
 0.1894,351.5,1595.9857,marker1
 0.1896,351.5,1595.9857,marker1
 0.1898,351.0,1594.0665,marker1
 0.1900,352.0,1598.6080,marker1
 0.1902,351.5,1596.3373,marker1
 0.1904,351.0,1594.0665,marker1
 0.1906,351.5,1595.9857,marker1
 0.1908,351.0,1593.7155,marker1
 0.1910,352.0,1598.2560,marker1
 0.1912,351.5,1596.3373,marker1
 0.1914,351.0,1593.7155,marker1
 0.1916,352.0,1598.2560,marker1
 0.1918,356.5,1618.6882,marker1
 0.1920,351.5,1595.9857,marker1
 0.1922,351.5,1595.9857,marker1
 0.1924,351.0,1594.0665,marker1
 0.1926,351.5,1595.9857,marker1
 0.1928,351.0,1593.7155,marker1
 0.1930,351.5,1595.9857,marker1
 0.1932,351.0,1593.7155,marker1
 0.1934,351.0,1593.7155,marker1
 0.1936,351.5,1595.9857,marker1
 0.1938,351.0,1593.7155,marker1
 0.1940,351.5,1595.9857,marker1
 0.1942,351.0,1593.7155,marker1
 0.1944,352.0,1598.2560,marker1
 0.1946,351.5,1595.9857,marker1
 0.1948,352.0,1598.6080,marker1
 0.1950,351.5,1596.3373,marker1
 0.1952,352.0,1598.6080,marker1
 0.1954,351.5,1596.3373,marker1
 0.1956,352.0,1598.2560,marker1
 0.1958,352.0,1598.2560,marker1
 0.1960,351.5,1595.9857,marker1
 0.1962,351.5,1595.9857,marker1
 0.1964,351.0,1593.7155,marker1
 0.1966,351.5,1596.3373,marker1
 0.1968,351.0,1594.0665,marker1
 0.1970,351.5,1595.9857,marker1
 0.1972,351.5,1595.9857,marker1
 0.1974,351.0,1593.7155,marker1
 0.1976,351.5,1596.3373,marker1
 0.1978,351.0,1593.7155,marker1
 0.1980,351.5,1595.9857,marker1
 0.1982,358.0,1625.4990,marker1
 0.1984,345.0,1566.4725,marker1
 0.1986,351.5,1595.9857,marker1
 0.1988,351.5,1596.3373,marker1
 0.1990,351.5,1595.9857,marker1
 0.1992,351.0,1593.7155,marker1
 0.1994,351.5,1595.9857,marker1
 0.1996,351.5,1595.9857,marker1
 0.1998,357.0,1621.3155,marker1
 0.2000,351.5,1595.9857,marker1
 0.2002,351.5,1595.9857,marker1
 0.2004,351.5,1596.3373,marker1
 0.2006,351.5,1595.9857,marker1
 0.2008,351.0,1593.7155,marker1
 0.2010,351.5,1595.9857,marker1
 0.2012,351.5,1596.3373,marker1
 0.2014,351.0,1594.0665,marker1
 0.2016,351.5,1595.9857,marker1
 0.2018,351.0,1594.0665,marker1
 0.2020,351.0,1593.3645,marker1
 0.2022,351.0,1593.7155,marker1
 0.2024,351.5,1595.9857,marker1
 0.2026,351.5,1595.9857,marker1
 0.2028,351.0,1593.7155,marker1
 0.2030,351.5,1595.9857,marker1
 0.2032,351.5,1595.9857,marker1
 0.2034,351.5,1596.3373,marker1
 0.2036,351.0,1593.7155,marker1
 0.2038,351.0,1594.0665,marker1
 0.2040,351.5,1595.9857,marker1
 0.2042,351.5,1595.9857,marker1
 0.2044,351.0,1593.7155,marker1
 0.2046,351.5,1595.9857,marker1
 0.2048,351.0,1593.7155,marker1
 0.2050,351.5,1596.3373,marker1
 0.2052,351.5,1595.9857,marker1
 0.2054,351.0,1593.7155,marker1
 0.2056,351.5,1595.9857,marker1
 0.2058,352.0,1598.2560,marker1
 0.2060,351.0,1594.0665,marker1
 0.2062,351.5,1595.9857,marker1
 0.2064,351.0,1593.7155,marker1
 0.2066,351.5,1595.9857,marker1
 0.2068,351.5,1595.9857,marker1
 0.2070,351.0,1594.0665,marker1
 0.2072,351.5,1595.9857,marker1
 0.2074,351.0,1594.0665,marker1
 0.2076,351.5,1595.6343,marker1
 0.2078,357.0,1621.3155,marker1
 0.2080,351.5,1595.9857,marker1
 0.2082,351.5,1595.9857,marker1
 0.2084,351.5,1596.3373,marker1
 0.2086,351.5,1596.3373,marker1
 0.2088,351.0,1593.7155,marker1
 0.2090,351.0,1593.7155,marker1
 0.2092,351.0,1593.7155,marker1
 0.2094,351.0,1593.7155,marker1
 0.2096,351.5,1595.9857,marker1
 0.2098,352.0,1598.6080,marker1
 0.2100,351.5,1595.9857,marker1
 0.2102,351.5,1596.3373,marker1
 0.2104,351.0,1594.0665,marker1
 0.2106,351.5,1596.3373,marker1
 0.2108,351.5,1596.3373,marker1
 0.2110,351.0,1593.7155,marker1
 0.2112,351.5,1596.3373,marker1
 0.2114,351.5,1595.9857,marker1
 0.2116,352.0,1598.2560,marker1
 0.2118,352.0,1598.6080,marker1
 0.2120,352.0,1598.2560,marker1
 0.2122,352.0,1598.2560,marker1
 0.2124,351.5,1596.3373,marker1
 0.2126,351.5,1595.9857,marker1
 0.2128,351.0,1593.7155,marker1
 0.2130,351.5,1595.9857,marker1
 0.2132,352.0,1598.2560,marker1
 0.2134,351.0,1594.0665,marker1
 0.2136,351.5,1595.9857,marker1
 0.2138,351.5,1595.9857,marker1
 0.2140,351.5,1595.9857,marker1
 0.2142,351.5,1595.9857,marker1
 0.2144,352.0,1598.2560,marker1
 0.2146,351.5,1595.9857,marker1
 0.2148,351.5,1596.3373,marker1
 0.2150,351.5,1595.9857,marker1
 0.2152,351.5,1596.3373,marker1
 0.2154,351.0,1593.7155,marker1
 0.2156,351.5,1595.6343,marker1
 0.2158,357.5,1623.5863,marker1
 0.2160,352.0,1598.6080,marker1
 0.2162,357.5,1623.2287,marker1
 0.2164,345.0,1566.4725,marker1
 0.2166,351.5,1595.9857,marker1
 0.2168,351.0,1594.0665,marker1
 0.2170,351.5,1596.3373,marker1
 0.2172,351.5,1595.9857,marker1
 0.2174,351.0,1593.7155,marker1
 0.2176,351.5,1595.9857,marker1
 0.2178,351.0,1593.7155,marker1
 0.2180,351.5,1595.9857,marker1
 0.2182,351.5,1595.9857,marker1
 0.2184,351.0,1593.7155,marker1
 0.2186,351.5,1596.3373,marker1
 0.2188,362.0,1644.0230,marker1
 0.2190,355.0,1611.8775,marker1
 0.2192,351.0,1593.7155,marker1
 0.2194,351.0,1593.7155,marker1
 0.2196,351.5,1595.9857,marker1
 0.2198,351.0,1593.7155,marker1
 0.2200,351.5,1595.9857,marker1
 0.2202,351.5,1596.3373,marker1
 0.2204,351.0,1593.7155,marker1
 0.2206,351.5,1595.9857,marker1
 0.2208,351.0,1594.0665,marker1
 0.2210,351.0,1593.7155,marker1
 0.2212,351.5,1596.3373,marker1
 0.2214,351.0,1593.7155,marker1
 0.2216,351.5,1595.9857,marker1
 0.2218,351.5,1595.6343,marker1
 0.2220,351.5,1595.9857,marker1
 0.2222,351.0,1593.7155,marker1
 0.2224,351.5,1595.9857,marker1
 0.2226,351.5,1595.9857,marker1
 0.2228,351.0,1593.7155,marker1
 0.2230,351.5,1595.9857,marker1
 0.2232,351.0,1593.7155,marker1
 0.2234,351.5,1595.9857,marker1
 0.2236,351.5,1595.9857,marker1
 0.2238,356.0,1616.7740,marker1
 0.2240,352.0,1598.2560,marker1
 0.2242,351.5,1595.9857,marker1
 0.2244,352.5,1600.5262,marker1
 0.2246,351.5,1595.9857,marker1
 0.2248,351.5,1595.9857,marker1
 0.2250,351.5,1595.9857,marker1
 0.2252,351.5,1595.9857,marker1
 0.2254,351.0,1593.7155,marker1
 0.2256,351.0,1594.0665,marker1
 0.2258,352.0,1598.2560,marker1
 0.2260,351.5,1596.3373,marker1
 0.2262,351.5,1595.9857,marker1
 0.2264,351.0,1594.0665,marker1
 0.2266,351.5,1596.3373,marker1
 0.2268,351.5,1596.3373,marker1
 0.2270,351.5,1596.3373,marker1
 0.2272,351.5,1596.3373,marker1
 0.2274,351.0,1593.7155,marker1
 0.2276,351.5,1595.9857,marker1
 0.2278,351.0,1593.7155,marker1
 0.2280,352.0,1598.6080,marker1
 0.2282,352.0,1598.6080,marker1
 0.2284,352.0,1598.6080,marker1
 0.2286,352.0,1598.6080,marker1
 0.2288,352.0,1598.6080,marker1
 0.2290,352.0,1598.6080,marker1
 0.2292,351.0,1593.7155,marker1
 0.2294,351.5,1596.3373,marker1
 0.2296,351.5,1596.3373,marker1
 0.2298,351.5,1595.9857,marker1
 0.2300,351.5,1595.9857,marker1
 0.2302,351.0,1594.0665,marker1
 0.2304,351.5,1595.9857,marker1
 0.2306,351.5,1595.9857,marker1
 0.2308,351.0,1594.0665,marker1
 0.2310,351.5,1595.9857,marker1
 0.2312,351.5,1595.9857,marker1
 0.2314,351.0,1593.7155,marker1
 0.2316,351.5,1596.3373,marker1
 0.2318,357.5,1623.2287,marker1
 0.2320,352.0,1598.2560,marker1
 0.2322,351.5,1595.9857,marker1
 0.2324,351.5,1596.3373,marker1
 0.2326,351.5,1596.3373,marker1
 0.2328,351.5,1595.9857,marker1
 0.2330,351.5,1595.9857,marker1
 0.2332,351.5,1595.9857,marker1
 0.2334,351.5,1595.9857,marker1
 0.2336,351.5,1595.9857,marker1
 0.2338,351.0,1593.7155,marker1
 0.2340,351.5,1595.9857,marker1
 0.2342,358.0,1625.4990,marker1
 0.2344,346.0,1571.0130,marker1
 0.2346,351.5,1596.3373,marker1
 0.2348,351.5,1595.9857,marker1
 0.2350,351.5,1595.9857,marker1
 0.2352,351.5,1595.9857,marker1
 0.2354,351.5,1595.9857,marker1
 0.2356,351.5,1595.9857,marker1
 0.2358,352.0,1598.2560,marker1
 0.2360,351.5,1595.9857,marker1
 0.2362,351.5,1595.9857,marker1
 0.2364,351.0,1593.7155,marker1
 0.2366,351.5,1596.3373,marker1
 0.2368,351.5,1596.3373,marker1
 0.2370,351.5,1595.9857,marker1
 0.2372,351.5,1595.9857,marker1
 0.2374,351.5,1595.9857,marker1
 0.2376,351.5,1595.9857,marker1
 0.2378,351.5,1596.3373,marker1
 0.2380,351.5,1595.9857,marker1
 0.2382,351.5,1595.9857,marker1
 0.2384,351.5,1595.9857,marker1
 0.2386,351.5,1595.9857,marker1
 0.2388,351.0,1594.0665,marker1
 0.2390,351.5,1595.9857,marker1
 0.2392,351.5,1595.9857,marker1
 0.2394,351.5,1595.9857,marker1
 0.2396,351.5,1595.9857,marker1
 0.2398,357.5,1623.2287,marker1
 0.2400,352.0,1598.2560,marker1
 0.2402,352.0,1598.6080,marker1
 0.2404,351.5,1596.3373,marker1
 0.2406,351.5,1595.9857,marker1
 0.2408,351.5,1595.9857,marker1
 0.2410,352.5,1600.5262,marker1
 0.2412,351.5,1595.9857,marker1
 0.2414,351.5,1596.3373,marker1
 0.2416,351.5,1595.9857,marker1
 0.2418,351.5,1595.9857,marker1
 0.2420,351.5,1595.9857,marker1
 0.2422,351.5,1595.9857,marker1
 0.2424,351.5,1595.6343,marker1
 0.2426,390.0,1770.7950,marker1
 0.2428,388.0,1762.1020,marker1
 0.2430,389.5,1768.1353,marker1
 0.2432,397.0,1802.5785,marker1
 0.2434,381.5,1732.2007,marker1
 0.2436,399.5,1813.9298,marker1
 0.2438,399.5,1813.9298,marker1
 0.2440,397.5,1805.2463,marker1
 0.2442,397.0,1802.1815,marker1
 0.2444,397.5,1804.8487,marker1
 0.2446,402.5,1827.9538,marker1
 0.2448,401.5,1823.0107,marker1
 0.2450,401.5,1823.0107,marker1
 0.2452,392.0,1780.2680,marker1
 0.2454,352.5,1600.5262,marker1
 0.2456,352.0,1598.2560,marker1
 0.2458,352.0,1598.6080,marker1
 0.2460,352.0,1598.2560,marker1
 0.2462,351.5,1595.9857,marker1
 0.2464,351.5,1596.3373,marker1
 0.2466,352.0,1598.2560,marker1
 0.2468,351.0,1593.7155,marker1
 0.2470,352.0,1598.2560,marker1
 0.2472,351.5,1595.9857,marker1
 0.2474,351.5,1595.9857,marker1
 0.2476,351.5,1596.3373,marker1
 0.2478,367.5,1668.6337,marker1
 0.2480,352.5,1600.5262,marker1
 0.2482,351.5,1595.9857,marker1
 0.2484,351.5,1595.9857,marker1
 0.2486,352.0,1598.6080,marker1
 0.2488,365.5,1659.5527,marker1
 0.2490,369.0,1675.4445,marker1
 0.2492,352.0,1598.6080,marker1
 0.2494,351.5,1596.3373,marker1
 0.2496,352.0,1598.6080,marker1
 0.2498,351.5,1595.9857,marker1
 0.2500,351.5,1595.9857,marker1
 0.2502,351.5,1596.3373,marker1
 0.2504,351.5,1596.3373,marker1
 0.2506,352.0,1598.2560,marker1
 0.2508,351.5,1595.9857,marker1
 0.2510,351.5,1595.9857,marker1
 0.2512,351.5,1595.9857,marker1
 0.2514,351.5,1596.3373,marker1
 0.2516,352.0,1598.6080,marker1
 0.2518,351.5,1595.9857,marker1
 0.2520,351.5,1595.9857,marker1
 0.2522,358.0,1625.8570,marker1
 0.2524,345.0,1566.4725,marker1
 0.2526,352.0,1598.2560,marker1
 0.2528,357.5,1623.5863,marker1
 0.2530,352.0,1598.2560,marker1
 0.2532,351.0,1594.0665,marker1
 0.2534,351.5,1595.9857,marker1
 0.2536,351.5,1596.3373,marker1
 0.2538,351.5,1596.3373,marker1
 0.2540,351.5,1595.9857,marker1
 0.2542,351.5,1595.9857,marker1
 0.2544,352.5,1600.8788,marker1
 0.2546,351.5,1595.9857,marker1
 0.2548,351.5,1595.9857,marker1
 0.2550,351.5,1595.9857,marker1
 0.2552,351.5,1596.3373,marker1
 0.2554,351.5,1595.9857,marker1
 0.2556,351.5,1595.9857,marker1
 0.2558,355.5,1614.1477,marker1
 0.2560,352.5,1600.5262,marker1
 0.2562,351.5,1595.9857,marker1
 0.2564,351.5,1596.3373,marker1
 0.2566,351.5,1596.3373,marker1
 0.2568,351.5,1595.9857,marker1
 0.2570,351.5,1595.9857,marker1
 0.2572,351.5,1595.9857,marker1
 0.2574,351.5,1595.9857,marker1
 0.2576,351.5,1595.9857,marker1
 0.2578,352.0,1598.2560,marker1
 0.2580,351.5,1595.9857,marker1
 0.2582,352.0,1598.2560,marker1
 0.2584,351.0,1593.7155,marker1
 0.2586,351.5,1596.3373,marker1
 0.2588,358.5,1628.1278,marker1
 0.2590,352.0,1598.2560,marker1
 0.2592,351.0,1593.7155,marker1
 0.2594,351.0,1593.7155,marker1
 0.2596,351.5,1595.9857,marker1
 0.2598,358.0,1625.8570,marker1
 0.2600,353.0,1602.7965,marker1
 0.2602,351.0,1594.0665,marker1
 0.2604,351.5,1595.9857,marker1
 0.2606,351.5,1596.3373,marker1
 0.2608,351.5,1595.9857,marker1
 0.2610,352.0,1598.2560,marker1
 0.2612,351.5,1595.9857,marker1
 0.2614,351.5,1595.9857,marker1
 0.2616,352.0,1598.2560,marker1
 0.2618,352.0,1598.2560,marker1
 0.2620,352.0,1598.6080,marker1
 0.2622,351.5,1595.9857,marker1
 0.2624,351.5,1595.9857,marker1
 0.2626,352.0,1598.2560,marker1
 0.2628,351.0,1593.7155,marker1
 0.2630,352.0,1598.2560,marker1
 0.2632,351.5,1595.9857,marker1
 0.2634,351.5,1596.3373,marker1
 0.2636,351.5,1596.3373,marker1
 0.2638,355.5,1614.5032,marker1
 0.2640,352.0,1598.2560,marker1
 0.2642,351.5,1595.9857,marker1
 0.2644,352.5,1600.5262,marker1
 0.2646,351.5,1595.9857,marker1
 0.2648,351.5,1596.3373,marker1
 0.2650,351.5,1595.6343,marker1
 0.2652,351.5,1595.9857,marker1
 0.2654,351.0,1593.7155,marker1
 0.2656,352.0,1598.2560,marker1
 0.2658,351.5,1595.9857,marker1
 0.2660,352.0,1598.2560,marker1
 0.2662,351.0,1593.7155,marker1
 0.2664,351.5,1595.9857,marker1
 0.2666,352.0,1598.6080,marker1
 0.2668,351.0,1594.0665,marker1
 0.2670,352.0,1598.6080,marker1
 0.2672,351.5,1595.9857,marker1
 0.2674,351.0,1593.7155,marker1
 0.2676,351.5,1596.3373,marker1
 0.2678,351.5,1595.9857,marker1
 0.2680,352.0,1598.2560,marker1
 0.2682,351.5,1595.9857,marker1
 0.2684,351.5,1596.3373,marker1
 0.2686,351.5,1595.9857,marker1
 0.2688,368.0,1671.2720,marker1
 0.2690,359.5,1632.3097,marker1
 0.2692,351.5,1595.9857,marker1
 0.2694,351.5,1595.9857,marker1
 0.2696,351.5,1595.9857,marker1
 0.2698,351.5,1595.9857,marker1
 0.2700,351.5,1596.3373,marker1
 0.2702,358.0,1625.4990,marker1
 0.2704,345.0,1566.8175,marker1
 0.2706,351.5,1596.3373,marker1
 0.2708,351.5,1596.3373,marker1
 0.2710,352.0,1598.6080,marker1
 0.2712,351.5,1595.9857,marker1
 0.2714,351.0,1594.0665,marker1
 0.2716,352.0,1598.6080,marker1
 0.2718,355.5,1614.1477,marker1
 0.2720,352.0,1598.2560,marker1
 0.2722,351.5,1595.9857,marker1
 0.2724,351.5,1596.3373,marker1
 0.2726,351.5,1596.3373,marker1
 0.2728,351.5,1595.9857,marker1
 0.2730,352.0,1598.2560,marker1
 0.2732,351.5,1595.9857,marker1
 0.2734,352.0,1598.2560,marker1
 0.2736,351.5,1596.3373,marker1
 0.2738,351.5,1595.9857,marker1
 0.2740,351.5,1595.9857,marker1
 0.2742,351.5,1595.9857,marker1
 0.2744,353.5,1605.0667,marker1
 0.2746,351.5,1596.3373,marker1
 0.2748,351.0,1593.7155,marker1
 0.2750,352.0,1598.2560,marker1
 0.2752,351.0,1593.7155,marker1
 0.2754,351.0,1594.0665,marker1
 0.2756,351.5,1596.3373,marker1
 0.2758,351.5,1595.9857,marker1
 0.2760,352.0,1598.2560,marker1
 0.2762,351.5,1596.3373,marker1
 0.2764,350.5,1591.4452,marker1
 0.2766,352.0,1598.6080,marker1
 0.2768,351.0,1593.7155,marker1
 0.2770,352.0,1598.6080,marker1
 0.2772,351.5,1596.3373,marker1
 0.2774,351.0,1594.0665,marker1
 0.2776,352.0,1598.6080,marker1
 0.2778,351.5,1595.9857,marker1
 0.2780,352.0,1598.2560,marker1
 0.2782,352.0,1598.2560,marker1
 0.2784,352.0,1598.2560,marker1
 0.2786,352.5,1600.8788,marker1
 0.2788,361.5,1641.7523,marker1
 0.2790,353.5,1605.0667,marker1
 0.2792,351.5,1595.9857,marker1
 0.2794,351.5,1595.9857,marker1
